Date,MSFT,AMZN,KO,MA,COST,LUV,XOM,TSLA
2015-05-22,46.9,427.63,41.21,92.69,143.68,36.86,86.52,247.73
2015-05-26,46.59,425.47,40.99,91.89,143.25,36.0,85.35,247.455
2015-05-27,47.61,431.42,41.12,92.59,145.42,36.99,85.11,247.43
2015-05-28,47.45,426.57,41.14,92.82,144.26,36.81,85.11,251.45
2015-05-29,46.86,429.23,40.96,92.26,142.59,37.05,85.2,250.8
2015-06-01,47.23,430.92,40.94,92.56,142.39,37.85,85.13,249.45
2015-06-02,46.92,430.99,40.99,93.17,141.4,37.82,85.14,248.35
2015-06-03,46.85,436.59,40.87,93.5,142.13,37.72,84.95,248.99
2015-06-04,46.36,430.78,40.59,92.57,140.65,37.32,84.22,245.92
2015-06-05,46.14,426.95,40.1,92.62,138.78,37.17,84.28,249.14
2015-06-08,45.73,423.5,40.16,91.9,138.05,36.11,84.85,256.29
2015-06-09,45.65,425.48,40.2,92.09,138.04,34.59,84.58,256.0
2015-06-10,46.61,430.77,40.33,94.17,139.43,34.45,85.21,250.7
2015-06-11,46.44,432.97,40.1,94.5,139.32,34.7,85.09,251.41
2015-06-12,45.97,429.92,39.96,93.77,138.78,35.0,84.02,250.69
2015-06-15,45.475,423.67,39.59,93.3,137.23,34.19,83.72,250.38
2015-06-16,45.83,427.26,40.08,94.15,137.98,33.91,84.68,253.12
2015-06-17,45.97,427.81,40.27,94.45,138.875,33.84,84.73,260.41
2015-06-18,46.72,439.39,40.65,96.05,140.5,33.86,85.48,261.89
2015-06-19,46.1,434.92,40.4,94.81,140.3,34.22,85.21,262.51
2015-06-22,46.23,436.29,40.48,95.42,140.19,34.79,85.17,259.79
2015-06-23,45.91,445.99,40.38,95.7,139.65,34.58,85.07,267.67
2015-06-24,45.635,440.84,40.19,95.51,138.34,34.35,84.68,265.17
2015-06-25,45.65,440.1,40.02,94.46,137.45,34.49,83.93,268.79
2015-06-26,45.26,438.1,40.0,94.51,138.06,34.32,83.86,267.09
2015-06-29,44.37,429.86,39.4,92.52,135.69,33.18,82.82,262.02
2015-06-30,44.15,434.09,39.23,93.48,135.06,33.09,83.2,268.26
2015-07-01,44.445,437.39,39.5,94.5,136.49,32.62,82.37,269.15
2015-07-02,44.4,437.71,39.49,94.24,136.39,32.51,83.14,280.02
2015-07-06,44.39,436.04,39.42,94.52,135.88,33.03,82.53,279.72
2015-07-07,44.3,436.72,40.25,93.89,140.5,33.41,82.87,267.88
2015-07-08,44.24,429.7,39.86,92.49,139.9,32.36,81.97,254.96
2015-07-09,44.52,434.39,39.92,93.04,139.45,32.52,81.6,257.92
2015-07-10,44.61,443.51,40.39,94.62,142.72,33.83,82.22,259.15
2015-07-13,45.54,455.57,40.66,95.5,144.06,33.93,82.42,262.16
2015-07-14,45.62,465.57,41.17,95.27,143.93,33.86,83.11,265.65
2015-07-15,45.76,461.19,41.13,95.25,143.63,33.92,82.76,263.14
2015-07-16,46.66,475.48,41.48,95.82,144.33,34.57,82.91,266.68
2015-07-17,46.62,483.01,41.25,96.08,144.68,34.76,82.61,274.66
2015-07-20,46.92,488.1,41.38,97.26,145.04,34.31,81.76,282.26
2015-07-21,47.28,488.0,41.19,96.71,144.94,34.71,81.66,266.77
2015-07-22,45.54,488.27,40.9,96.88,146.38,35.12,81.79,267.87
2015-07-23,46.11,482.18,40.84,95.16,145.6,36.48,81.14,267.2
2015-07-24,45.94,529.42,40.44,95.83,144.99,35.0,79.94,265.41
2015-07-27,45.35,531.41,40.54,94.39,144.25,35.09,79.26,253.01
2015-07-28,45.34,526.03,40.55,95.16,144.55,36.06,82.48,264.82
2015-07-29,46.29,529.0,40.59,96.73,145.38,35.52,83.14,263.82
2015-07-30,46.88,536.76,40.56,98.41,145.3,36.31,83.01,266.79
2015-07-31,46.7,536.15,41.08,97.4,145.3,36.2,79.21,266.15
2015-08-03,46.81,535.03,41.54,97.44,145.52,37.53,78.06,259.99
2015-08-04,47.54,531.9,41.85,97.3,144.84,37.93,77.17,266.28
2015-08-05,47.58,537.01,42.12,98.27,146.89,37.89,77.17,270.13
2015-08-06,46.62,529.46,41.92,97.16,146.44,37.81,78.09,246.13
2015-08-07,46.74,522.62,41.77,97.77,145.26,37.58,76.83,242.51
2015-08-10,47.33,524.0,41.68,98.08,146.25,37.79,78.75,241.14
2015-08-11,46.41,527.46,41.48,97.2,145.89,38.36,77.49,237.37
2015-08-12,46.74,525.91,41.26,97.04,146.49,38.68,78.79,238.17
2015-08-13,46.73,529.66,41.1,97.23,145.27,38.97,78.65,242.51
2015-08-14,47.0,531.52,41.25,97.89,146.09,39.36,78.36,243.15
2015-08-17,47.32,535.22,41.35,97.86,146.09,40.45,78.77,254.99
2015-08-18,47.27,535.02,41.3,97.6,145.63,40.19,77.9,260.72
2015-08-19,46.61,532.92,40.78,96.6,145.17,40.45,76.23,255.25
2015-08-20,45.66,515.78,40.55,94.56,143.71,39.06,74.57,242.18
2015-08-21,43.07,494.47,39.53,90.68,138.99,37.91,72.13,230.77
2015-08-24,41.68,463.37,38.38,87.83,132.97,37.21,68.72,218.87
2015-08-25,40.47,466.37,37.99,86.82,132.71,36.52,68.71,220.03
2015-08-26,42.71,500.77,38.73,91.71,138.16,37.39,72.5,224.84
2015-08-27,43.9,518.37,39.27,94.05,140.21,37.31,74.85,242.99
2015-08-28,43.93,518.01,39.45,94.08,139.95,37.1,75.07,248.48
2015-08-31,43.52,512.89,39.32,92.37,140.05,36.7,75.24,249.06
2015-09-01,41.82,496.54,38.75,89.05,138.3,36.36,72.08,238.63
2015-09-02,43.36,510.55,38.9,90.43,140.42,37.72,73.23,247.69
2015-09-03,43.5,504.72,39.16,91.65,140.48,37.43,73.79,245.57
2015-09-04,42.61,499.0,38.52,90.53,138.48,37.23,72.46,241.93
2015-09-08,43.89,517.54,38.9,92.9,141.43,38.11,73.5,248.17
2015-09-09,43.07,516.89,38.3,89.97,139.68,38.3,72.0,248.91
2015-09-10,43.29,522.24,38.42,89.68,140.01,38.36,72.52,248.48
2015-09-11,43.48,529.44,38.13,91.35,141.05,38.54,72.69,250.24
2015-09-14,43.04,521.38,38.1,90.94,141.15,38.87,72.49,253.19
2015-09-15,43.98,522.37,38.5,92.11,142.43,38.9,72.86,253.57
2015-09-16,44.3,527.39,39.15,92.73,143.61,39.14,74.3,262.25
2015-09-17,44.25,538.87,39.38,93.21,143.35,39.49,74.46,262.07
2015-09-18,43.48,540.26,38.98,92.15,141.81,39.47,72.68,260.62
2015-09-21,44.11,548.39,39.19,93.05,143.21,39.38,73.39,264.2
2015-09-22,43.9,538.4,38.79,92.07,142.65,38.24,72.74,260.94
2015-09-23,43.87,536.07,38.76,92.14,145.43,38.58,72.3,261.06
2015-09-24,43.91,533.75,39.15,91.12,144.87,38.17,72.73,263.12
2015-09-25,43.94,524.25,39.62,91.3,145.55,38.09,73.23,256.91
2015-09-28,43.29,504.06,39.53,88.35,143.55,37.45,72.6,248.43
2015-09-29,43.44,496.07,39.66,88.76,143.72,37.68,72.97,246.65
2015-09-30,44.2,511.67,40.12,90.12,144.55,38.04,74.35,248.4
2015-10-01,44.61,520.72,39.8,90.73,144.56,38.41,74.06,239.88
2015-10-02,45.57,532.54,40.39,92.07,145.86,38.38,75.88,247.57
2015-10-05,46.63,543.68,41.01,94.33,148.07,39.3,76.81,246.15
2015-10-06,46.75,537.48,40.96,93.92,148.41,38.0,77.89,241.46
2015-10-07,46.8,541.94,41.52,95.18,147.96,38.71,79.2,231.96
2015-10-08,47.45,533.16,41.98,95.87,151.66,38.76,80.03,226.72
2015-10-09,47.11,539.8,42.02,95.82,153.97,39.94,79.26,220.69
2015-10-12,47.0,550.19,42.0,96.64,153.63,41.22,79.3,215.58
2015-10-13,46.89,548.9,41.65,95.93,152.28,40.82,79.16,219.25
2015-10-14,46.68,544.83,41.68,95.03,149.84,40.84,80.16,216.88
2015-10-15,47.01,562.44,41.92,97.16,151.77,41.24,81.48,221.31
2015-10-16,47.51,570.76,42.02,97.64,152.06,40.56,82.48,227.01
2015-10-19,47.62,573.15,41.99,97.74,153.22,41.41,80.99,228.1
2015-10-20,47.77,560.88,42.29,97.67,154.56,41.38,80.83,213.03
2015-10-21,47.2,555.77,42.19,96.6,155.21,41.04,80.21,210.09
2015-10-22,48.03,563.91,43.24,98.02,158.15,44.08,82.89,211.72
2015-10-23,52.87,599.03,42.79,99.79,155.74,45.23,82.98,209.09
2015-10-26,54.25,608.61,42.59,99.63,156.73,45.77,81.22,215.26
2015-10-27,53.69,611.01,42.61,98.43,157.76,45.47,81.09,210.35
2015-10-28,53.98,617.1,42.73,100.09,157.76,45.41,82.28,212.96
2015-10-29,53.36,626.55,42.79,100.59,158.28,45.82,82.23,211.63
2015-10-30,52.64,625.9,42.35,98.99,158.12,46.29,82.74,206.93
2015-11-02,53.24,628.35,42.24,99.38,159.15,46.74,85.28,213.79
2015-11-03,54.15,625.31,42.16,100.12,158.8,46.96,86.85,208.35
2015-11-04,54.4,640.95,41.97,100.52,157.15,46.64,85.98,231.63
2015-11-05,54.38,655.65,42.33,100.69,156.27,46.67,84.81,231.77
2015-11-06,54.92,659.37,41.96,101.5,157.55,46.85,84.47,232.36
2015-11-09,54.16,655.49,41.54,100.47,155.16,46.37,81.95,225.33
2015-11-10,53.51,659.68,41.77,100.65,156.41,46.46,82.35,216.5
2015-11-11,53.65,673.25,42.04,100.88,156.39,46.72,81.62,219.08
2015-11-12,53.32,665.6,41.58,98.28,156.0,46.69,79.41,212.94
2015-11-13,52.84,642.35,41.38,96.86,153.67,45.89,78.1,207.19
2015-11-16,53.765,647.81,41.96,98.3,156.45,45.74,80.9,214.31
2015-11-17,52.97,643.3,41.67,98.07,158.89,45.93,79.96,214.0
2015-11-18,53.85,663.54,42.28,99.16,161.25,46.31,80.74,221.07
2015-11-19,53.94,661.27,43.11,98.93,162.83,46.87,80.3,221.8
2015-11-20,54.19,668.45,42.43,99.5,163.1,47.32,79.79,220.01
2015-11-23,54.19,678.99,42.96,99.37,163.45,47.47,80.28,217.75
2015-11-24,54.25,671.15,43.36,98.5,162.19,46.23,81.88,218.25
2015-11-25,53.69,675.34,43.36,98.16,162.39,45.88,81.25,229.64
2015-11-27,53.93,673.26,43.15,98.67,163.58,45.82,81.23,231.61
2015-11-30,54.35,664.8,42.62,97.92,161.42,45.88,81.66,230.26
2015-12-01,55.22,679.06,42.89,97.93,161.29,47.04,81.89,237.19
2015-12-02,55.21,676.01,42.77,97.1,161.09,47.51,79.55,231.99
2015-12-03,54.2,666.25,42.46,95.96,163.67,47.29,78.41,232.71
2015-12-04,55.91,672.64,43.29,98.7,166.8,49.41,78.86,230.38
2015-12-07,55.81,669.83,43.2,97.82,167.12,49.58,76.8,231.13
2015-12-08,55.79,677.33,43.01,98.18,168.87,45.04,74.63,226.72
2015-12-09,54.98,664.79,42.66,97.82,159.72,44.5,75.63,224.52
2015-12-10,55.27,662.32,42.76,97.61,161.86,45.25,75.69,227.07
2015-12-11,54.06,640.15,42.27,94.83,160.02,43.42,74.34,217.02
2015-12-14,55.14,657.91,42.45,96.3,161.84,43.77,76.03,218.58
2015-12-15,55.2,658.64,43.07,98.43,161.29,44.22,79.43,221.09
2015-12-16,56.13,675.77,43.84,100.04,162.76,44.8,79.15,234.51
2015-12-17,55.7,670.65,43.49,99.33,160.68,43.51,77.96,233.39
2015-12-18,54.13,664.14,42.5,96.29,157.7,42.74,77.28,230.46
2015-12-21,54.83,664.51,42.78,97.04,159.39,43.37,77.26,232.56
2015-12-22,55.35,663.15,43.29,97.54,161.23,43.54,77.65,229.95
2015-12-23,55.82,663.7,43.67,98.73,161.71,43.44,80.19,229.7
2015-12-24,55.67,662.79,43.54,98.59,161.75,43.9,79.33,230.57
2015-12-28,55.95,675.2,43.49,98.53,161.16,43.82,78.74,228.95
2015-12-29,56.55,693.97,43.71,99.72,162.66,44.34,79.16,237.19
2015-12-30,56.31,689.07,43.57,98.87,162.71,43.35,78.11,238.09
2015-12-31,55.48,675.89,42.96,97.36,161.5,43.06,77.95,240.01
2016-01-04,54.8,636.99,42.4,94.81,159.54,41.96,77.46,223.41
2016-01-05,55.05,633.79,42.55,94.99,159.93,42.46,78.12,223.43
2016-01-06,54.05,632.65,42.32,93.35,158.45,42.85,77.47,219.04
2016-01-07,52.17,607.94,41.62,91.64,154.82,41.95,76.23,215.65
2016-01-08,52.33,607.05,41.51,89.89,152.11,42.21,74.69,211.0
2016-01-11,52.3,617.74,41.58,90.58,154.72,42.04,73.69,207.85
2016-01-12,52.78,617.89,42.12,91.44,156.055,42.68,75.2,209.97
2016-01-13,51.64,581.81,41.85,89.19,152.12,40.4,75.65,200.31
2016-01-14,53.11,593.0,41.88,90.71,153.18,40.47,79.12,206.18
2016-01-15,50.99,570.18,41.5,88.71,150.39,39.77,77.58,204.99
2016-01-19,50.56,574.48,41.92,86.22,150.47,39.6,76.4,204.72
2016-01-20,50.79,571.77,41.38,85.13,148.82,39.3,73.18,198.7
2016-01-21,50.48,575.02,41.39,86.12,150.38,39.5,74.1,199.97
2016-01-22,52.29,596.38,42.06,88.0,153.69,39.0,76.57,202.55
2016-01-25,51.79,596.53,42.16,86.77,150.78,38.2,73.98,196.38
2016-01-26,52.17,601.25,42.08,87.0,148.5,38.37,76.7,193.56
2016-01-27,51.22,583.35,42.09,84.81,147.73,37.29,75.29,188.07
2016-01-28,52.055,635.35,42.57,83.43,149.59,36.19,76.99,189.7
2016-01-29,55.09,587.0,42.92,89.03,151.12,37.62,77.85,191.2
2016-02-01,54.71,574.81,43.0,88.63,151.25,38.31,76.29,196.94
2016-02-02,53.0,552.1,42.44,85.93,148.5,36.47,74.59,182.78
2016-02-03,52.16,531.07,42.72,86.47,146.7,36.84,78.48,173.48
2016-02-04,52.0,536.26,42.53,86.33,143.28,37.55,79.83,175.33
2016-02-05,50.16,502.13,42.44,82.76,143.99,35.69,80.08,162.6
2016-02-08,49.41,488.1,42.65,80.65,147.02,34.72,81.16,147.99
2016-02-09,49.28,482.07,43.3,81.97,147.94,35.25,80.08,148.25
2016-02-10,49.71,490.48,42.55,83.31,148.05,35.54,79.35,143.67
2016-02-11,49.69,503.82,42.41,82.11,146.65,35.34,79.6,150.47
2016-02-12,50.5,507.08,43.11,84.89,148.65,36.24,81.03,151.04
2016-02-16,51.09,521.1,43.36,86.18,149.11,37.08,81.22,155.17
2016-02-17,52.42,534.1,43.49,87.21,150.91,38.51,82.0,168.68
2016-02-18,52.19,525.0,43.61,86.04,148.65,39.0,82.45,166.77
2016-02-19,51.82,534.9,43.77,86.79,148.7,39.31,82.5,166.58
2016-02-22,52.65,559.5,43.94,87.82,150.06,40.82,82.39,177.74
2016-02-23,51.18,552.94,43.69,86.21,150.36,41.08,81.23,177.21
2016-02-24,51.36,554.04,43.91,86.42,153.87,41.36,81.52,179.0
2016-02-25,52.1,555.15,44.16,87.42,154.72,42.59,82.01,187.43
2016-02-26,51.3,555.23,43.14,87.57,149.68,42.17,81.75,190.34
2016-02-29,50.88,552.52,43.13,86.92,150.03,41.95,80.15,191.93
2016-03-01,52.58,579.04,43.69,90.1,150.52,42.5,81.28,186.35
2016-03-02,52.95,580.21,43.77,89.89,152.79,41.94,82.7,188.34
2016-03-03,52.35,577.49,43.96,89.74,151.6,42.03,82.4,195.74
2016-03-04,52.03,575.14,44.11,90.05,150.9,41.5,82.29,201.04
2016-03-07,51.03,562.8,44.01,88.3,148.17,41.48,84.46,205.29
2016-03-08,51.65,560.26,44.32,86.85,150.95,41.59,82.63,202.6
2016-03-09,52.84,559.47,44.81,87.18,153.05,42.32,82.4,208.72
2016-03-10,52.05,558.93,45.23,86.89,152.87,42.26,82.18,205.18
2016-03-11,53.07,569.61,45.2,88.58,152.71,43.33,82.19,207.5
2016-03-14,53.17,573.37,45.29,88.87,152.67,43.82,82.41,215.15
2016-03-15,53.59,577.02,45.24,89.36,154.18,43.62,82.82,218.34
2016-03-16,54.35,574.27,45.05,90.01,154.06,44.15,82.87,221.93
2016-03-17,54.66,559.44,45.77,91.41,153.84,43.6,84.1,226.38
2016-03-18,53.49,552.08,45.6,92.31,153.15,44.5,84.2,232.74
2016-03-21,53.86,553.98,45.67,92.35,153.94,44.99,83.62,238.32
2016-03-22,54.07,560.48,45.5,91.76,152.23,44.61,84.12,234.24
2016-03-23,53.97,569.63,45.46,92.13,153.51,44.43,83.75,222.58
2016-03-24,54.21,582.95,45.58,91.91,151.43,44.06,83.98,227.75
2016-03-28,53.54,579.87,45.8,91.24,152.67,43.81,84.22,230.26
2016-03-29,54.71,593.86,46.48,92.78,155.26,44.64,84.53,230.13
2016-03-30,55.05,598.69,46.58,93.81,157.6,44.98,84.52,226.89
2016-03-31,55.23,593.64,46.39,94.5,157.58,44.8,83.59,229.77
2016-04-01,55.57,598.5,46.83,95.87,158.25,44.56,82.96,237.59
2016-04-04,55.43,593.19,46.89,95.05,157.73,44.11,83.16,246.99
2016-04-05,54.56,586.14,46.53,94.35,155.99,43.63,82.21,255.47
2016-04-06,55.12,602.08,46.71,94.75,156.77,43.67,83.31,265.42
2016-04-07,54.46,591.43,46.36,93.51,152.03,43.65,82.37,257.2
2016-04-08,54.42,594.6,46.87,93.79,151.65,44.5,83.21,250.07
2016-04-11,54.31,595.93,46.44,93.47,149.05,44.37,83.32,249.92
2016-04-12,54.65,603.17,46.65,93.86,150.52,44.65,84.35,247.82
2016-04-13,55.35,614.82,46.04,95.75,151.88,45.84,84.83,254.53
2016-04-14,55.36,620.75,45.83,96.17,151.4,46.71,85.43,251.86
2016-04-15,55.65,625.89,46.1,96.68,153.17,47.04,84.97,254.51
2016-04-18,56.46,635.35,46.22,97.67,153.3,47.1,85.78,253.88
2016-04-19,56.39,627.9,46.6,97.24,153.68,47.13,86.21,247.37
2016-04-20,55.59,632.99,44.37,97.9,152.74,47.05,86.8,249.97
2016-04-21,55.78,631.0,43.66,97.54,151.42,47.73,86.79,248.29
2016-04-22,51.78,620.5,44.54,97.45,149.92,47.25,87.53,253.75
2016-04-25,52.11,626.2,44.71,96.98,151.51,46.85,87.33,251.82
2016-04-26,51.44,616.88,44.53,97.27,152.6,46.18,87.63,253.74
2016-04-27,50.94,606.57,44.68,98.38,151.77,45.57,88.46,251.47
2016-04-28,49.9,602.0,44.63,97.18,151.44,44.06,88.03,247.71
2016-04-29,49.87,659.59,44.8,96.99,148.13,44.61,88.4,240.76
2016-05-02,50.61,683.85,44.98,97.77,150.93,44.01,89.13,241.8
2016-05-03,49.78,671.32,44.84,96.45,151.41,43.14,88.11,232.32
2016-05-04,49.87,670.9,44.98,96.25,151.51,41.66,87.94,222.56
2016-05-05,49.94,659.09,45.06,96.19,147.84,41.53,88.04,211.53
2016-05-06,50.39,673.95,45.32,96.68,146.44,41.73,88.51,214.93
2016-05-09,50.07,679.75,45.24,96.72,148.59,42.19,88.57,208.92
2016-05-10,51.02,703.07,45.75,97.64,149.56,42.85,89.99,208.69
2016-05-11,51.05,713.23,45.46,96.41,147.12,42.11,88.81,208.96
2016-05-12,51.51,717.93,45.83,95.85,146.72,41.22,89.67,207.28
2016-05-13,51.08,709.92,45.35,95.36,144.5,41.56,88.66,207.61
2016-05-16,51.83,710.66,45.62,96.15,145.79,42.23,89.57,208.29
2016-05-17,50.51,695.27,44.75,95.6,143.6,42.2,89.53,204.66
2016-05-18,50.81,697.45,44.48,95.63,141.29,42.9,89.35,211.17
2016-05-19,50.32,698.52,44.32,94.7,142.7,42.17,90.11,215.21
2016-05-20,50.62,702.8,43.95,95.47,142.69,42.19,89.74,220.28
2016-05-23,50.03,696.75,43.97,95.08,142.01,42.21,89.6,216.22
2016-05-24,51.59,704.2,44.37,96.48,142.57,42.8,89.67,217.91
2016-05-25,52.12,708.35,44.38,96.45,144.54,42.53,90.26,219.58
2016-05-26,51.89,714.91,44.69,96.38,149.71,41.79,89.8,225.12
2016-05-27,52.32,712.24,44.78,97.18,149.08,42.33,90.01,223.04
2016-05-31,53.0,722.79,44.6,95.9,148.77,42.48,89.02,223.23
2016-06-01,52.85,719.44,44.7,96.41,152.52,42.54,89.24,219.56
2016-06-02,52.48,728.24,44.72,96.88,151.51,42.17,88.53,218.96
2016-06-03,51.79,725.54,45.04,96.03,151.71,41.69,88.37,218.99
2016-06-06,52.13,726.73,45.37,96.64,152.24,41.77,89.34,220.68
2016-06-07,52.1,723.74,45.32,96.68,152.62,43.07,90.71,232.34
2016-06-08,52.04,726.64,45.55,97.99,153.37,43.5,90.79,235.52
2016-06-09,51.62,727.65,45.76,97.02,154.05,44.19,90.67,229.36
2016-06-10,51.48,717.91,45.99,95.21,154.87,43.63,89.98,218.79
2016-06-13,50.14,715.24,45.12,94.19,154.95,42.16,90.59,217.87
2016-06-14,49.83,719.3,45.04,94.11,155.87,39.88,90.43,214.96
2016-06-15,49.69,714.26,45.01,93.34,154.86,39.94,90.16,217.7
2016-06-16,50.39,717.51,45.31,94.08,156.42,39.78,91.22,217.93
2016-06-17,50.13,706.39,44.79,93.29,155.89,39.74,90.72,215.47
2016-06-20,50.07,714.01,44.98,94.35,156.48,40.02,91.12,219.7
2016-06-21,51.19,715.82,45.13,95.11,157.2,40.52,91.53,219.61
2016-06-22,50.99,710.6,44.86,94.06,158.12,40.26,91.17,196.66
2016-06-23,51.91,722.08,45.08,95.71,157.03,39.59,91.8,196.4
2016-06-24,49.83,698.96,43.93,91.47,155.56,38.31,89.39,193.15
2016-06-27,48.43,691.36,43.78,89.07,154.26,36.76,88.86,198.55
2016-06-28,49.44,707.95,44.18,90.42,155.6,37.43,90.91,201.79
2016-06-29,50.54,715.6,44.44,92.13,157.08,38.89,92.46,210.19
2016-06-30,51.17,715.62,45.33,88.06,157.04,39.21,93.74,212.28
2016-07-01,51.16,725.68,45.12,88.85,156.11,39.6,93.84,216.5
2016-07-05,51.17,728.1,45.43,88.24,155.25,39.21,93.02,213.98
2016-07-06,51.38,737.61,45.27,86.83,156.01,39.13,94.09,214.44
2016-07-07,51.38,736.57,45.09,87.81,163.7,39.85,92.96,215.94
2016-07-08,52.3,745.81,45.38,88.56,165.44,40.54,93.54,216.78
2016-07-11,52.59,753.78,45.57,88.75,166.72,41.04,93.89,224.78
2016-07-12,53.21,748.21,45.58,90.0,166.28,42.84,94.95,224.65
2016-07-13,53.51,742.63,45.74,90.34,166.78,42.4,94.88,222.53
2016-07-14,53.74,741.2,45.69,91.45,166.94,43.17,94.95,221.53
2016-07-15,53.7,735.44,45.63,90.93,166.41,43.16,95.12,220.4
2016-07-18,53.96,736.07,45.63,91.6,167.51,43.18,94.82,226.25
2016-07-19,53.09,739.95,45.63,92.38,168.12,42.72,94.47,225.26
2016-07-20,55.91,745.72,45.51,93.3,168.04,42.03,93.93,228.36
2016-07-21,55.8,744.43,45.45,92.46,167.05,37.32,93.85,220.5
2016-07-22,56.57,744.86,45.83,93.66,167.47,37.83,94.01,222.27
2016-07-25,56.73,739.61,45.57,93.0,167.97,37.36,92.2,230.01
2016-07-26,56.76,735.59,44.88,93.43,167.57,38.28,91.53,229.51
2016-07-27,56.19,736.67,43.4,93.75,166.15,37.48,90.91,228.49
2016-07-28,56.21,752.61,43.65,96.01,166.35,37.47,90.2,230.61
2016-07-29,56.68,758.81,43.63,95.24,167.22,37.01,88.95,234.79
2016-08-01,56.58,767.74,43.45,95.07,167.56,37.04,85.86,230.01
2016-08-02,56.58,760.58,43.53,95.25,166.5,35.54,87.04,227.2
2016-08-03,56.97,754.64,43.64,95.08,166.12,35.88,87.49,225.79
2016-08-04,57.39,760.77,43.51,95.91,166.55,36.42,87.48,230.61
2016-08-05,57.96,765.98,43.48,96.88,167.7,37.85,87.56,230.03
2016-08-08,58.06,766.56,43.44,96.78,167.4,37.45,88.59,226.16
2016-08-09,58.2,768.31,43.47,96.7,167.86,37.46,88.7,229.08
2016-08-10,58.02,768.56,43.61,96.29,168.29,36.99,86.41,225.65
2016-08-11,58.3,771.24,43.75,96.53,167.88,37.24,86.72,224.91
2016-08-12,57.94,772.56,44.03,96.12,169.04,36.52,87.85,225.61
2016-08-15,58.12,768.49,44.24,96.44,168.73,36.88,87.81,225.59
2016-08-16,57.44,764.04,43.83,95.62,168.41,36.52,87.92,223.61
2016-08-17,57.56,764.63,44.06,95.59,167.96,36.85,88.11,223.24
2016-08-18,57.6,764.46,44.1,95.27,167.75,36.84,88.91,223.51
2016-08-19,57.62,757.31,43.92,95.22,168.02,36.35,87.8,225.0
2016-08-22,57.67,759.48,43.74,95.79,167.94,36.28,87.99,222.93
2016-08-23,57.89,762.45,43.85,96.29,167.36,36.69,87.72,224.84
2016-08-24,57.95,757.25,43.85,95.53,167.57,36.66,88.02,222.62
2016-08-25,58.17,759.22,43.67,95.59,164.86,36.69,87.46,220.96
2016-08-26,58.03,769.0,43.32,96.47,163.93,36.27,87.27,219.99
2016-08-29,58.1,771.29,43.54,96.78,163.98,36.45,87.84,215.2
2016-08-30,57.89,767.58,43.24,97.09,161.96,37.18,87.52,211.34
2016-08-31,57.46,769.16,43.43,96.63,162.09,36.88,87.14,212.01
2016-09-01,57.59,770.62,43.35,97.62,156.21,36.59,86.84,200.77
2016-09-02,57.67,772.44,43.66,97.89,157.98,36.89,87.42,197.78
2016-09-06,57.61,788.87,43.79,98.79,158.06,36.95,88.57,202.83
2016-09-07,57.66,784.48,43.64,99.57,155.64,38.68,88.24,201.71
2016-09-08,57.43,784.06,43.63,99.98,153.47,38.76,89.05,197.36
2016-09-09,56.21,760.14,42.27,98.15,150.7,37.34,86.84,194.47
2016-09-12,57.05,771.49,43.19,100.11,151.69,37.82,87.29,198.3
2016-09-13,56.53,761.01,42.28,99.39,150.74,37.14,85.21,196.05
2016-09-14,56.26,761.09,42.11,98.71,150.69,36.84,84.6,196.41
2016-09-15,57.19,769.69,42.36,99.47,152.67,36.99,85.08,200.42
2016-09-16,57.25,778.52,42.14,99.36,152.35,36.59,84.03,205.4
2016-09-19,56.93,775.1,42.1,99.68,151.79,36.7,83.83,206.34
2016-09-20,56.81,780.22,42.34,100.49,152.17,36.82,82.54,204.64
2016-09-21,57.76,789.74,42.53,101.26,152.7,36.91,83.3,205.22
2016-09-22,57.82,804.7,42.96,102.12,153.15,37.33,83.54,206.43
2016-09-23,57.43,805.75,42.74,101.66,152.53,37.24,83.45,207.45
2016-09-26,56.9,799.16,42.05,101.16,151.19,36.87,83.06,208.99
2016-09-27,57.95,816.11,42.59,101.45,150.45,38.54,83.24,205.81
2016-09-28,58.03,828.72,42.15,101.51,149.41,38.07,86.9,206.27
2016-09-29,57.4,829.05,42.03,100.61,147.49,38.15,86.46,200.7
2016-09-30,57.6,837.31,42.32,101.77,152.51,38.89,87.28,204.03
2016-10-03,57.42,836.74,42.03,101.88,151.01,39.74,87.05,213.7
2016-10-04,57.24,834.03,41.84,101.22,150.48,39.16,86.25,211.41
2016-10-05,57.64,844.36,41.81,102.4,149.98,39.1,87.0,208.46
2016-10-06,57.74,841.66,41.71,102.94,149.47,39.17,87.04,201.0
2016-10-07,57.8,839.43,41.73,102.25,149.99,38.47,86.74,196.61
2016-10-10,58.04,841.71,41.73,102.65,150.28,39.77,88.44,200.95
2016-10-11,57.19,831.0,41.54,101.35,151.01,39.79,87.74,200.1
2016-10-12,57.11,834.09,41.78,101.36,150.46,40.01,87.13,201.51
2016-10-13,56.92,829.28,41.76,100.65,150.22,41.38,86.56,200.24
2016-10-14,57.42,822.96,41.67,100.88,150.15,41.32,86.54,196.51
2016-10-17,57.22,812.95,41.6,100.85,148.7,41.24,86.54,193.96
2016-10-18,57.66,817.65,41.97,101.73,149.11,41.68,86.77,199.1
2016-10-19,57.53,817.69,42.05,102.73,149.45,42.25,87.17,203.56
2016-10-20,57.25,810.32,41.93,102.55,150.04,42.29,87.21,199.1
